S0,K,C_mkt,T,type,iv
667.8400268554688,570.0,93.78,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,575.0,102.28,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,580.0,85.62,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,590.0,75.65,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,600.0,76.35,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,615.0,48.93,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,625.0,50.59,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,630.0,35.85,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,635.0,37.24,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,636.0,28.0,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,638.0,27.2,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,640.0,26.06,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,641.0,31.74,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,644.0,28.79,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,645.0,31.38,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,649.0,17.5,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,650.0,16.59,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,654.0,13.19,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,655.0,10.89,0.006483840797659818,C,0.08497008789062502
667.8400268554688,656.0,11.46,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,657.0,9.36,0.006483840797659818,C,1.0000000000000003e-05
667.8400268554688,658.0,9.95,0.006483840797659818,C,0.10950597534179687
667.8400268554688,659.0,9.18,0.006483840797659818,C,0.09168388793945312
667.8400268554688,660.0,8.38,0.006483840797659818,C,0.12769427001953126
667.8400268554688,661.0,7.56,0.006483840797659818,C,0.12696185546875
667.8400268554688,662.0,7.05,0.006483840797659818,C,0.1155483953857422
667.8400268554688,663.0,6.3,0.006483840797659818,C,0.12720599365234375
667.8400268554688,664.0,5.92,0.006483840797659818,C,0.13251599914550782
667.8400268554688,665.0,5.32,0.006483840797659818,C,0.13434703552246097
667.8400268554688,666.0,4.74,0.006483840797659818,C,0.1348963464355469
667.8400268554688,667.0,4.17,0.006483840797659818,C,0.13471324279785157
667.8400268554688,668.0,3.64,0.006483840797659818,C,0.1333094482421875
667.8400268554688,669.0,3.15,0.006483840797659818,C,0.1333094482421875
667.8400268554688,670.0,2.73,0.006483840797659818,C,0.1331873791503906
667.8400268554688,671.0,2.34,0.006483840797659818,C,0.131844619140625
667.8400268554688,672.0,1.94,0.006483840797659818,C,0.13160048095703125
667.8400268554688,673.0,1.64,0.006483840797659818,C,0.13050185913085935
667.8400268554688,674.0,1.3,0.006483840797659818,C,0.12903703002929687
667.8400268554688,675.0,1.1,0.006483840797659818,C,0.12903703002929687
667.8400268554688,676.0,0.88,0.006483840797659818,C,0.12781633911132811
667.8400268554688,677.0,0.71,0.006483840797659818,C,0.12757220092773439
667.8400268554688,678.0,0.56,0.006483840797659818,C,0.12622944091796873
667.8400268554688,679.0,0.42,0.006483840797659818,C,0.12574116455078127
667.8400268554688,680.0,0.33,0.006483840797659818,C,0.12427633544921876
667.8400268554688,681.0,0.27,0.006483840797659818,C,0.12671771728515624
667.8400268554688,682.0,0.21,0.006483840797659818,C,0.12574116455078127
667.8400268554688,683.0,0.15,0.006483840797659818,C,0.124032197265625
667.8400268554688,684.0,0.12,0.006483840797659818,C,0.12549702636718751
667.8400268554688,685.0,0.09,0.006483840797659818,C,0.1274501318359375
667.8400268554688,686.0,0.08,0.006483840797659818,C,0.1289149609375
667.8400268554688,687.0,0.05,0.006483840797659818,C,0.1289149609375
667.8400268554688,688.0,0.05,0.006483840797659818,C,0.13086806640624998
667.8400268554688,689.0,0.03,0.006483840797659818,C,0.132821171875
667.8400268554688,690.0,0.03,0.006483840797659818,C,0.13770393554687502
667.8400268554688,691.0,0.03,0.006483840797659818,C,0.13770393554687502
667.8400268554688,692.0,0.03,0.006483840797659818,C,0.14258669921875
667.8400268554688,693.0,0.02,0.006483840797659818,C,0.148446015625
667.8400268554688,694.0,0.02,0.006483840797659818,C,0.15332877929687502
667.8400268554688,695.0,0.01,0.006483840797659818,C,0.15039912109375003
667.8400268554688,696.0,0.01,0.006483840797659818,C,0.1562584375
667.8400268554688,697.0,0.01,0.006483840797659818,C,0.1601646484375
667.8400268554688,698.0,0.02,0.006483840797659818,C,0.16602396484375004
